index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
33,2022-07-22-11:10:47,100,100,100,-76,-83,100,-84,100,100,-80,-85,-61,100,100,-92,-78,100,-82,-81,-70,-86,100,-80,-85,100,100
34,2022-07-22-11:10:52,100,100,100,-76,-86,100,-85,100,100,-80,-85,-61,100,100,-92,-78,100,-78,-81,-84,-77,100,-71,-85,100,100
35,2022-07-22-11:10:57,100,100,100,-76,100,100,-89,-91,100,-94,-83,-61,100,100,-86,-81,100,-77,-83,-74,-94,100,-79,-85,100,100
36,2022-07-22-11:11:02,100,100,100,-78,-82,100,-84,-91,100,-94,-83,-61,100,100,-91,-79,100,-77,-95,-70,-77,100,-79,-85,100,100
37,2022-07-22-11:11:07,100,100,100,-76,-86,100,-84,100,100,-80,-83,-61,100,100,-86,-80,100,-80,-81,-74,-77,100,-79,100,100,100
38,2022-07-22-11:11:12,100,100,100,-76,-83,100,-85,100,100,-80,-83,-61,100,100,-86,-76,100,-80,-83,-74,-86,100,-79,100,100,100
39,2022-07-22-11:11:17,100,100,100,-76,-86,100,-84,100,100,-80,-82,-61,100,100,-86,-79,100,-80,-83,-74,-86,100,-71,-85,100,100
40,2022-07-22-11:11:22,100,100,100,-76,-86,100,-84,100,100,-80,-85,-61,100,100,-91,-78,100,-80,-83,-74,-86,100,-78,-85,100,100
41,2022-07-22-11:11:27,100,100,100,-78,-86,100,-89,100,100,-80,-85,-61,100,100,-86,-76,100,-84,-81,-84,-86,100,-71,100,100,100
42,2022-07-22-11:11:32,100,100,100,-76,-83,100,-84,100,100,-91,-85,-61,100,100,-86,-79,100,-82,-83,-74,-86,100,-79,-85,100,100
43,2022-07-22-11:11:37,100,100,100,-76,-86,100,-84,100,100,-80,-85,-61,100,100,-86,-79,100,-82,-81,-70,-77,100,-79,-85,100,100
44,2022-07-22-11:11:42,100,100,100,-78,-83,100,-93,100,100,-91,-93,-61,100,100,-86,-79,100,-80,-81,-85,-77,100,-79,-85,100,100
45,2022-07-22-11:11:47,100,100,100,-76,-83,100,-93,100,100,-91,-82,-74,100,100,-86,-79,100,-80,-95,-83,-86,100,-79,-85,100,100
46,2022-07-22-11:11:52,100,100,100,-76,-83,100,-85,-91,100,-92,-83,-61,100,100,-93,-79,100,-77,-81,-74,-86,100,-78,-85,100,100
47,2022-07-22-11:11:57,100,100,100,-78,-86,100,-89,-91,100,-91,-83,-61,100,100,-86,-79,100,-77,-81,-70,-86,100,-79,-85,100,100
48,2022-07-22-11:12:02,100,100,100,-78,-84,100,-84,100,100,-91,-82,-61,100,100,-86,-79,100,-77,-81,-70,-86,100,-79,-85,100,100
49,2022-07-22-11:12:07,100,100,100,-76,-83,100,-89,100,100,-80,-86,-61,100,100,-92,-76,100,-80,-95,-70,-77,100,-78,-85,100,100
50,2022-07-22-11:12:12,100,100,100,-76,-86,100,-84,-91,100,-80,-85,-74,100,100,-91,-79,100,-77,-81,-74,-77,100,-79,-85,100,100
51,2022-07-22-11:12:17,100,100,100,-76,-86,100,-89,-90,100,-80,-83,-74,100,100,-86,-79,100,-77,-81,-71,-86,100,-78,-84,100,100
52,2022-07-22-11:12:22,100,100,100,-76,-83,100,-89,-90,100,-80,-93,-73,100,100,-86,-79,100,-82,-81,-70,-94,100,-79,-85,100,100
53,2022-07-22-11:12:27,100,100,100,-77,-86,100,-85,100,100,-94,-85,-62,100,100,-86,-79,100,-77,-83,-70,-86,100,-79,-85,100,100
54,2022-07-22-11:12:32,100,100,100,-76,-86,100,-85,100,100,-91,-93,-62,100,100,-86,-76,100,-77,-81,-74,-86,100,-78,-91,100,100
55,2022-07-22-11:12:37,100,100,100,-76,-83,100,-84,-90,100,-80,-85,-61,100,100,-86,-78,100,-77,-94,-70,-86,100,-78,-85,100,100
56,2022-07-22-11:12:42,100,100,100,-78,-86,100,-85,100,100,-80,100,-61,100,100,-86,-78,100,-80,-81,-74,-87,100,-71,-85,100,100
57,2022-07-22-11:12:47,100,100,100,-78,-86,100,-84,-91,100,-91,-85,-62,100,100,-86,-78,100,-80,-83,-74,-77,100,-79,-85,100,100
58,2022-07-22-11:12:52,100,100,100,-78,-86,100,-89,-91,100,-80,-85,-61,100,100,-86,-76,100,-80,-83,-74,-77,100,-79,-92,100,100
59,2022-07-22-11:12:57,100,100,100,-78,-86,100,-89,100,100,-91,-86,-61,100,100,-91,-76,100,-82,-83,-70,-94,100,-71,-85,100,100
